,COP100_heat
1569283200,374.0
1569284100,374.0
1569285000,374.0
1569285900,374.0
1569286800,378.0
1569287700,378.0
1569288600,378.0
1569289500,378.0
1569290400,369.0
1569291300,369.0
1569292200,369.0
1569293100,369.0
1569294000,368.0
1569294900,368.0
1569295800,368.0
1569296700,368.0
1569297600,378.0
1569298500,378.0
1569299400,378.0
1569300300,378.0
1569301200,373.0
1569302100,373.0
1569303000,373.0
1569303900,373.0
1569304800,373.0
1569305700,373.0
1569306600,373.0
1569307500,373.0
1569308400,373.0
1569309300,373.0
1569310200,373.0
1569311100,373.0
1569312000,385.0
1569312900,385.0
1569313800,385.0
1569314700,385.0
1569315600,434.99999999999994
1569316500,434.99999999999994
1569317400,434.99999999999994
1569318300,434.99999999999994
1569319200,453.0
1569320100,453.0
1569321000,453.0
1569321900,453.0
1569322800,470.0
1569323700,470.0
1569324600,470.0
1569325500,470.0
1569326400,459.0
1569327300,459.0
1569328200,459.0
1569329100,459.0
1569330000,465.00000000000006
1569330900,465.00000000000006
1569331800,465.00000000000006
1569332700,465.00000000000006
1569333600,470.0
1569334500,470.0
1569335400,470.0
1569336300,470.0
1569337200,476.0
1569338100,476.0
1569339000,476.0
1569339900,476.0
1569340800,473.00000000000006
1569341700,473.00000000000006
1569342600,473.00000000000006
1569343500,473.00000000000006
1569344400,454.0
1569345300,454.0
1569346200,454.0
1569347100,454.0
1569348000,409.0
1569348900,409.0
1569349800,409.0
1569350700,409.0
1569351600,386.0
1569352500,386.0
1569353400,386.0
1569354300,386.0
1569355200,371.0
1569356100,371.0
1569357000,371.0
1569357900,371.0
1569358800,364.0
1569359700,364.0
1569360600,364.0
1569361500,364.0
1569362400,353.0
1569363300,353.0
1569364200,353.0
1569365100,353.0
1569366000,350.0
1569366900,350.0
1569367800,350.0
1569368700,350.0
1569369600,348.0
1569370500,348.0
1569371400,348.0
1569372300,348.0
1569373200,346.0
1569374100,346.0
1569375000,346.0
1569375900,346.0
1569376800,259.0
1569377700,259.0
1569378600,259.0
1569379500,259.0
1569380400,338.0
1569381300,338.0
1569382200,338.0
1569383100,338.0
1569384000,323.0
1569384900,323.0
1569385800,323.0
1569386700,323.0
1569387600,321.0
1569388500,321.0
1569389400,321.0
1569390300,321.0
1569391200,314.0
1569392100,314.0
1569393000,314.0
1569393900,314.0
1569394800,343.0
1569395700,343.0
1569396600,343.0
1569397500,343.0
1569398400,372.0
1569399300,372.0
1569400200,372.0
1569401100,372.0
1569402000,412.0
1569402900,412.0
1569403800,412.0
1569404700,412.0
1569405600,434.99999999999994
1569406500,434.99999999999994
1569407400,434.99999999999994
1569408300,434.99999999999994
1569409200,468.0
1569410100,468.0
1569411000,468.0
1569411900,468.0
1569412800,493.0
1569413700,493.0
1569414600,493.0
1569415500,493.0
1569416400,509.0
1569417300,509.0
1569418200,509.0
1569419100,509.0
1569420000,519.0
1569420900,519.0
1569421800,519.0
1569422700,519.0
1569423600,517.0
1569424500,517.0
1569425400,517.0
1569426300,517.0
1569427200,511.00000000000006
1569428100,511.00000000000006
1569429000,511.00000000000006
1569429900,511.00000000000006
1569430800,482.0
1569431700,482.0
1569432600,482.0
1569433500,482.0
1569434400,434.0
1569435300,434.0
1569436200,434.0
1569437100,434.0
1569438000,397.0
1569438900,397.0
1569439800,397.0
1569440700,397.0
1569441600,272.0
1569442500,272.0
1569443400,272.0
1569444300,272.0
1569445200,265.0
1569446100,265.0
1569447000,265.0
1569447900,265.0
1569448800,363.0
1569449700,363.0
1569450600,363.0
1569451500,363.0
1569452400,360.0
1569453300,360.0
1569454200,360.0
1569455100,360.0
1569456000,348.0
1569456900,348.0
1569457800,348.0
1569458700,348.0
1569459600,339.0
1569460500,339.0
1569461400,339.0
1569462300,339.0
1569463200,334.0
1569464100,334.0
1569465000,334.0
1569465900,334.0
1569466800,335.0
1569467700,335.0
1569468600,335.0
1569469500,335.0
1569470400,326.0
1569471300,326.0
1569472200,326.0
1569473100,326.0
1569474000,321.0
1569474900,321.0
1569475800,321.0
1569476700,321.0
1569477600,324.0
1569478500,324.0
1569479400,324.0
1569480300,324.0
1569481200,328.0
1569482100,328.0
1569483000,328.0
1569483900,328.0
1569484800,364.0
1569485700,364.0
1569486600,364.0
1569487500,364.0
1569488400,388.0
1569489300,388.0
1569490200,388.0
1569491100,388.0
1569492000,407.0
1569492900,407.0
1569493800,407.0
1569494700,407.0
1569495600,428.0
1569496500,428.0
1569497400,428.0
1569498300,428.0
1569499200,438.0
1569500100,438.0
1569501000,438.0
1569501900,438.0
1569502800,442.0
1569503700,442.0
1569504600,442.0
1569505500,442.0
1569506400,440.00000000000006
1569507300,440.00000000000006
1569508200,440.00000000000006
1569509100,440.00000000000006
1569510000,441.0
1569510900,441.0
1569511800,441.0
1569512700,441.0
1569513600,438.0
1569514500,438.0
1569515400,438.0
1569516300,438.0
1569517200,437.0
1569518100,437.0
1569519000,437.0
1569519900,437.0
1569520800,430.99999999999994
1569521700,430.99999999999994
1569522600,430.99999999999994
1569523500,430.99999999999994
1569524400,429.0
1569525300,429.0
1569526200,429.0
1569527100,429.0
1569528000,426.0
1569528900,426.0
1569529800,426.0
1569530700,426.0
1569531600,421.0
1569532500,421.0
1569533400,421.0
1569534300,421.0
1569535200,419.00000000000006
1569536100,419.00000000000006
1569537000,419.00000000000006
1569537900,419.00000000000006
1569538800,418.0
1569539700,418.0
1569540600,418.0
1569541500,418.0
1569542400,418.0
1569543300,418.0
1569544200,418.0
1569545100,418.0
1569546000,422.0
1569546900,422.0
1569547800,422.0
1569548700,422.0
1569549600,413.99999999999994
1569550500,413.99999999999994
1569551400,413.99999999999994
1569552300,413.99999999999994
1569553200,413.99999999999994
1569554100,413.99999999999994
1569555000,413.99999999999994
1569555900,413.99999999999994
1569556800,409.0
1569557700,409.0
1569558600,409.0
1569559500,409.0
1569560400,413.99999999999994
1569561300,413.99999999999994
1569562200,413.99999999999994
1569563100,413.99999999999994
1569564000,415.00000000000006
1569564900,415.00000000000006
1569565800,415.00000000000006
1569566700,415.00000000000006
1569567600,424.0
1569568500,424.0
1569569400,424.0
1569570300,424.0
1569571200,440.00000000000006
1569572100,440.00000000000006
1569573000,440.00000000000006
1569573900,440.00000000000006
1569574800,448.00000000000006
1569575700,448.00000000000006
1569576600,448.00000000000006
1569577500,448.00000000000006
1569578400,360.0
1569579300,360.0
1569580200,360.0
1569581100,360.0
1569582000,479.0
1569582900,479.0
1569583800,479.0
1569584700,479.0
1569585600,493.0
1569586500,493.0
1569587400,493.0
1569588300,493.0
1569589200,508.0
1569590100,508.0
1569591000,508.0
1569591900,508.0
1569592800,511.00000000000006
1569593700,511.00000000000006
1569594600,511.00000000000006
1569595500,511.00000000000006
1569596400,324.0
1569597300,324.0
1569598200,324.0
1569599100,324.0
1569600000,516.0
1569600900,516.0
1569601800,516.0
1569602700,516.0
1569603600,503.0
1569604500,503.0
1569605400,503.0
1569606300,503.0
1569607200,467.0
1569608100,467.0
1569609000,467.0
1569609900,467.0
1569610800,429.0
1569611700,429.0
1569612600,429.0
1569613500,429.0
1569614400,428.0
1569615300,428.0
1569616200,428.0
1569617100,428.0
1569618000,412.0
1569618900,412.0
1569619800,412.0
1569620700,412.0
1569621600,407.0
1569622500,407.0
1569623400,407.0
1569624300,407.0
1569625200,396.0
1569626100,396.0
1569627000,396.0
1569627900,396.0
1569628800,384.0
1569629700,384.0
1569630600,384.0
1569631500,384.0
1569632400,390.0
1569633300,390.0
1569634200,390.0
1569635100,390.0
1569636000,386.0
1569636900,386.0
1569637800,386.0
1569638700,386.0
1569639600,386.0
1569640500,386.0
1569641400,386.0
1569642300,386.0
1569643200,377.0
1569644100,377.0
1569645000,377.0
1569645900,377.0
1569646800,374.0
1569647700,374.0
1569648600,374.0
1569649500,374.0
1569650400,378.0
1569651300,378.0
1569652200,378.0
1569653100,378.0
1569654000,397.0
1569654900,397.0
1569655800,397.0
1569656700,397.0
1569657600,422.0
1569658500,422.0
1569659400,422.0
1569660300,422.0
1569661200,440.00000000000006
1569662100,440.00000000000006
1569663000,440.00000000000006
1569663900,440.00000000000006
1569664800,468.0
1569665700,468.0
1569666600,468.0
1569667500,468.0
1569668400,501.0
1569669300,501.0
1569670200,501.0
1569671100,501.0
1569672000,534.0
1569672900,534.0
1569673800,534.0
1569674700,534.0
1569675600,541.0
1569676500,541.0
1569677400,541.0
1569678300,541.0
1569679200,543.0
1569680100,543.0
1569681000,543.0
1569681900,543.0
1569682800,546.0
1569683700,546.0
1569684600,546.0
1569685500,546.0
1569686400,527.0
1569687300,527.0
1569688200,527.0
1569689100,527.0
1569690000,505.99999999999994
1569690900,505.99999999999994
1569691800,505.99999999999994
1569692700,505.99999999999994
1569693600,492.0
1569694500,492.0
1569695400,492.0
1569696300,492.0
1569697200,301.0
1569698100,301.0
1569699000,301.0
1569699900,301.0
1569700800,298.0
1569701700,298.0
1569702600,298.0
1569703500,298.0
1569704400,297.0
1569705300,297.0
1569706200,297.0
1569707100,297.0
1569708000,455.99999999999994
1569708900,455.99999999999994
1569709800,455.99999999999994
1569710700,455.99999999999994
1569711600,453.0
1569712500,453.0
1569713400,453.0
1569714300,453.0
1569715200,434.0
1569716100,434.0
1569717000,434.0
1569717900,434.0
1569718800,440.00000000000006
1569719700,440.00000000000006
1569720600,440.00000000000006
1569721500,440.00000000000006
1569722400,412.0
1569723300,412.0
1569724200,412.0
1569725100,412.0
1569726000,412.0
1569726900,412.0
1569727800,412.0
1569728700,412.0
1569729600,412.0
1569730500,412.0
1569731400,412.0
1569732300,412.0
1569733200,412.0
1569734100,412.0
1569735000,412.0
1569735900,412.0
1569736800,412.0
1569737700,412.0
1569738600,412.0
1569739500,412.0
1569740400,434.99999999999994
1569741300,434.99999999999994
1569742200,434.99999999999994
1569743100,434.99999999999994
1569744000,451.0
1569744900,451.0
1569745800,451.0
1569746700,451.0
1569747600,479.0
1569748500,479.0
1569749400,479.0
1569750300,479.0
1569751200,513.0
1569752100,513.0
1569753000,513.0
1569753900,513.0
1569754800,521.0
1569755700,521.0
1569756600,521.0
1569757500,521.0
1569758400,560.0
1569759300,560.0
1569760200,560.0
1569761100,560.0
1569762000,583.0
1569762900,583.0
1569763800,583.0
1569764700,583.0
1569765600,590.0
