,COP100_heat
1572912000,278.0
1572912900,278.0
1572913800,278.0
1572914700,278.0
1572915600,405.0
1572916500,405.0
1572917400,405.0
1572918300,405.0
1572919200,401.99999999999994
1572920100,401.99999999999994
1572921000,401.99999999999994
1572921900,401.99999999999994
1572922800,401.99999999999994
1572923700,401.99999999999994
1572924600,401.99999999999994
1572925500,401.99999999999994
1572926400,405.0
1572927300,405.0
1572928200,405.0
1572929100,405.0
1572930000,401.99999999999994
1572930900,401.99999999999994
1572931800,401.99999999999994
1572932700,401.99999999999994
1572933600,399.0
1572934500,399.0
1572935400,399.0
1572936300,399.0
1572937200,359.0
1572938100,359.0
1572939000,359.0
1572939900,359.0
1572940800,342.0
1572941700,342.0
1572942600,342.0
1572943500,342.0
1572944400,399.0
1572945300,399.0
1572946200,399.0
1572947100,399.0
1572948000,401.0
1572948900,401.0
1572949800,401.0
1572950700,401.0
1572951600,401.99999999999994
1572952500,401.99999999999994
1572953400,401.99999999999994
1572954300,401.99999999999994
1572955200,405.0
1572956100,405.0
1572957000,405.0
1572957900,405.0
1572958800,409.0
1572959700,409.0
1572960600,409.0
1572961500,409.0
1572962400,409.99999999999994
1572963300,409.99999999999994
1572964200,409.99999999999994
1572965100,409.99999999999994
1572966000,409.99999999999994
1572966900,409.99999999999994
1572967800,409.99999999999994
1572968700,409.99999999999994
1572969600,407.0
1572970500,407.0
1572971400,407.0
1572972300,407.0
1572973200,403.0
1572974100,403.0
1572975000,403.0
1572975900,403.0
1572976800,399.0
1572977700,399.0
1572978600,399.0
1572979500,399.0
1572980400,391.0
1572981300,391.0
1572982200,391.0
1572983100,391.0
1572984000,386.0
1572984900,386.0
1572985800,386.0
1572986700,386.0
1572987600,281.0
1572988500,281.0
1572989400,281.0
1572990300,281.0
1572991200,384.0
1572992100,384.0
1572993000,384.0
1572993900,384.0
1572994800,378.0
1572995700,378.0
1572996600,378.0
1572997500,378.0
1572998400,380.0
1572999300,380.0
1573000200,380.0
1573001100,380.0
1573002000,382.0
1573002900,382.0
1573003800,382.0
1573004700,382.0
1573005600,382.0
1573006500,382.0
1573007400,382.0
1573008300,382.0
1573009200,382.0
1573010100,382.0
1573011000,382.0
1573011900,382.0
1573012800,384.0
1573013700,384.0
1573014600,384.0
1573015500,384.0
1573016400,384.0
1573017300,384.0
1573018200,384.0
1573019100,384.0
1573020000,382.0
1573020900,382.0
1573021800,382.0
1573022700,382.0
1573023600,382.0
1573024500,382.0
1573025400,382.0
1573026300,382.0
1573027200,387.0
1573028100,387.0
1573029000,387.0
1573029900,387.0
1573030800,390.0
1573031700,390.0
1573032600,390.0
1573033500,390.0
1573034400,396.0
1573035300,396.0
1573036200,396.0
1573037100,396.0
1573038000,394.0
1573038900,394.0
1573039800,394.0
1573040700,394.0
1573041600,396.0
1573042500,396.0
1573043400,396.0
1573044300,396.0
1573045200,391.0
1573046100,391.0
1573047000,391.0
1573047900,391.0
1573048800,388.0
1573049700,388.0
1573050600,388.0
1573051500,388.0
1573052400,376.0
1573053300,376.0
1573054200,376.0
1573055100,376.0
1573056000,364.0
1573056900,364.0
1573057800,364.0
1573058700,364.0
1573059600,360.0
1573060500,360.0
1573061400,360.0
1573062300,360.0
1573063200,355.0
1573064100,355.0
1573065000,355.0
1573065900,355.0
1573066800,349.0
1573067700,349.0
1573068600,349.0
1573069500,349.0
1573070400,342.0
1573071300,342.0
1573072200,342.0
1573073100,342.0
1573074000,332.0
1573074900,332.0
1573075800,332.0
1573076700,332.0
1573077600,333.0
1573078500,333.0
1573079400,333.0
1573080300,333.0
1573081200,328.0
1573082100,328.0
1573083000,328.0
1573083900,328.0
1573084800,246.0
1573085700,246.0
1573086600,246.0
1573087500,246.0
1573088400,283.0
1573089300,283.0
1573090200,283.0
1573091100,283.0
1573092000,321.0
1573092900,321.0
1573093800,321.0
1573094700,321.0
1573095600,320.0
1573096500,320.0
1573097400,320.0
1573098300,320.0
1573099200,310.0
1573100100,310.0
1573101000,310.0
1573101900,310.0
1573102800,286.0
1573103700,286.0
1573104600,286.0
1573105500,286.0
1573106400,299.0
1573107300,299.0
1573108200,299.0
1573109100,299.0
1573110000,309.0
1573110900,309.0
1573111800,309.0
1573112700,309.0
1573113600,315.0
1573114500,315.0
1573115400,315.0
