,COP100_heat
1569283200,411.00000000000006
1569284100,411.00000000000006
1569285000,411.00000000000006
1569285900,411.00000000000006
1569286800,413.99999999999994
1569287700,413.99999999999994
1569288600,413.99999999999994
1569289500,413.99999999999994
1569290400,407.0
1569291300,407.0
1569292200,407.0
1569293100,407.0
1569294000,405.99999999999994
1569294900,405.99999999999994
1569295800,405.99999999999994
1569296700,405.99999999999994
1569297600,413.99999999999994
1569298500,413.99999999999994
1569299400,413.99999999999994
1569300300,413.99999999999994
1569301200,409.0
1569302100,409.0
1569303000,409.0
1569303900,409.0
1569304800,409.99999999999994
1569305700,409.99999999999994
1569306600,409.99999999999994
1569307500,409.99999999999994
1569308400,409.99999999999994
1569309300,409.99999999999994
1569310200,409.99999999999994
1569311100,409.99999999999994
1569312000,420.0
1569312900,420.0
1569313800,420.0
1569314700,420.0
1569315600,459.0
1569316500,459.0
1569317400,459.0
1569318300,459.0
1569319200,473.00000000000006
1569320100,473.00000000000006
1569321000,473.00000000000006
1569321900,473.00000000000006
1569322800,486.00000000000006
1569323700,486.00000000000006
1569324600,486.00000000000006
1569325500,486.00000000000006
1569326400,478.0
1569327300,478.0
1569328200,478.0
1569329100,478.0
1569330000,483.0
1569330900,483.0
1569331800,483.0
1569332700,483.0
1569333600,486.00000000000006
1569334500,486.00000000000006
1569335400,486.00000000000006
1569336300,486.00000000000006
1569337200,491.0
1569338100,491.0
1569339000,491.0
1569339900,491.0
1569340800,488.99999999999994
1569341700,488.99999999999994
1569342600,488.99999999999994
1569343500,488.99999999999994
1569344400,474.0
1569345300,474.0
1569346200,474.0
1569347100,474.0
1569348000,438.99999999999994
1569348900,438.99999999999994
1569349800,438.99999999999994
1569350700,438.99999999999994
1569351600,421.0
1569352500,421.0
1569353400,421.0
1569354300,421.0
1569355200,408.0
1569356100,408.0
1569357000,408.0
1569357900,408.0
1569358800,403.0
1569359700,403.0
1569360600,403.0
1569361500,403.0
1569362400,393.0
1569363300,393.0
1569364200,393.0
1569365100,393.0
1569366000,391.0
1569366900,391.0
1569367800,391.0
1569368700,391.0
1569369600,389.0
1569370500,389.0
1569371400,389.0
1569372300,389.0
1569373200,361.0
1569374100,361.0
1569375000,361.0
1569375900,361.0
1569376800,361.0
1569377700,361.0
1569378600,361.0
1569379500,361.0
1569380400,361.0
1569381300,361.0
1569382200,361.0
1569383100,361.0
1569384000,361.0
1569384900,361.0
1569385800,361.0
1569386700,361.0
1569387600,361.0
1569388500,361.0
1569389400,361.0
1569390300,361.0
1569391200,361.0
1569392100,361.0
1569393000,361.0
1569393900,361.0
1569394800,385.0
1569395700,385.0
1569396600,385.0
1569397500,385.0
1569398400,351.0
1569399300,351.0
1569400200,351.0
1569401100,351.0
1569402000,441.0
1569402900,441.0
1569403800,441.0
1569404700,441.0
1569405600,459.0
1569406500,459.0
1569407400,459.0
1569408300,459.0
1569409200,484.99999999999994
1569410100,484.99999999999994
1569411000,484.99999999999994
1569411900,484.99999999999994
1569412800,504.0
1569413700,504.0
1569414600,504.0
1569415500,504.0
1569416400,517.0
1569417300,517.0
1569418200,517.0
1569419100,517.0
1569420000,524.0
1569420900,524.0
1569421800,524.0
1569422700,524.0
1569423600,523.0
1569424500,523.0
1569425400,523.0
1569426300,523.0
1569427200,518.0
1569428100,518.0
1569429000,518.0
1569429900,518.0
1569430800,496.0
1569431700,496.0
1569432600,496.0
1569433500,496.0
1569434400,458.0
1569435300,458.0
1569436200,458.0
1569437100,458.0
1569438000,429.0
1569438900,429.0
1569439800,429.0
1569440700,429.0
1569441600,426.0
1569442500,426.0
1569443400,426.0
1569444300,426.0
1569445200,409.99999999999994
1569446100,409.99999999999994
1569447000,409.99999999999994
1569447900,409.99999999999994
1569448800,401.99999999999994
1569449700,401.99999999999994
1569450600,401.99999999999994
1569451500,401.99999999999994
1569452400,400.0
1569453300,400.0
1569454200,400.0
1569455100,400.0
1569456000,389.0
1569456900,389.0
1569457800,389.0
1569458700,389.0
1569459600,382.0
1569460500,382.0
1569461400,382.0
1569462300,382.0
1569463200,370.0
1569464100,370.0
1569465000,370.0
1569465900,370.0
1569466800,370.0
1569467700,370.0
1569468600,370.0
1569469500,370.0
1569470400,370.0
1569471300,370.0
1569472200,370.0
1569473100,370.0
1569474000,370.0
1569474900,370.0
1569475800,370.0
1569476700,370.0
1569477600,370.0
1569478500,370.0
1569479400,370.0
1569480300,370.0
1569481200,372.0
1569482100,372.0
1569483000,372.0
1569483900,372.0
1569484800,403.0
1569485700,403.0
1569486600,403.0
1569487500,403.0
1569488400,422.0
1569489300,422.0
1569490200,422.0
1569491100,422.0
1569492000,437.0
1569492900,437.0
1569493800,437.0
1569494700,437.0
1569495600,297.0
1569496500,297.0
1569497400,297.0
1569498300,297.0
1569499200,462.0
1569500100,462.0
1569501000,462.0
1569501900,462.0
1569502800,465.00000000000006
1569503700,465.00000000000006
1569504600,465.00000000000006
1569505500,465.00000000000006
1569506400,463.0
1569507300,463.0
1569508200,463.0
1569509100,463.0
1569510000,463.99999999999994
1569510900,463.99999999999994
1569511800,463.99999999999994
1569512700,463.99999999999994
1569513600,462.0
1569514500,462.0
1569515400,462.0
1569516300,462.0
1569517200,461.00000000000006
1569518100,461.00000000000006
1569519000,461.00000000000006
1569519900,461.00000000000006
1569520800,455.99999999999994
1569521700,455.99999999999994
1569522600,455.99999999999994
1569523500,455.99999999999994
1569524400,455.0
1569525300,455.0
1569526200,455.0
1569527100,455.0
1569528000,453.0
1569528900,453.0
1569529800,453.0
1569530700,453.0
1569531600,448.00000000000006
1569532500,448.00000000000006
1569533400,448.00000000000006
1569534300,448.00000000000006
1569535200,447.0
1569536100,447.0
1569537000,447.0
1569537900,447.0
1569538800,446.0
1569539700,446.0
1569540600,446.0
1569541500,446.0
1569542400,446.0
1569543300,446.0
1569544200,446.0
1569545100,446.0
1569546000,449.0
1569546900,449.0
1569547800,449.0
1569548700,449.0
1569549600,443.0
1569550500,443.0
1569551400,443.0
1569552300,443.0
1569553200,443.0
1569554100,443.0
1569555000,443.0
1569555900,443.0
1569556800,438.99999999999994
1569557700,438.99999999999994
1569558600,438.99999999999994
1569559500,438.99999999999994
