,COP100_heat
1563840000,307.0
1563840900,307.0
1563841800,307.0
1563842700,307.0
1563843600,307.0
1563844500,307.0
1563845400,307.0
1563846300,307.0
1563847200,307.0
1563848100,307.0
1563849000,307.0
1563849900,307.0
1563850800,307.0
1563851700,307.0
1563852600,307.0
1563853500,307.0
1563854400,307.0
1563855300,307.0
1563856200,307.0
1563857100,307.0
1563858000,307.0
1563858900,307.0
1563859800,307.0
1563860700,307.0
1563861600,307.0
1563862500,307.0
1563863400,307.0
1563864300,307.0
1563865200,307.0
1563866100,307.0
1563867000,307.0
1563867900,307.0
1563868800,307.0
1563869700,307.0
1563870600,307.0
1563871500,307.0
1563872400,307.0
1563873300,307.0
1563874200,307.0
1563875100,307.0
1563876000,307.0
1563876900,307.0
1563877800,307.0
1563878700,307.0
1563879600,307.0
1563880500,307.0
1563881400,307.0
1563882300,307.0
1563883200,307.0
1563884100,307.0
1563885000,307.0
1563885900,307.0
1563886800,307.0
1563887700,307.0
1563888600,307.0
1563889500,307.0
1563890400,307.0
1563891300,307.0
1563892200,307.0
1563893100,307.0
1563894000,307.0
1563894900,307.0
1563895800,307.0
1563896700,307.0
1563897600,307.0
1563898500,307.0
1563899400,307.0
1563900300,307.0
1563901200,307.0
1563902100,307.0
1563903000,307.0
1563903900,307.0
1563904800,307.0
1563905700,307.0
1563906600,307.0
1563907500,307.0
1563908400,307.0
1563909300,307.0
1563910200,307.0
1563911100,307.0
1563912000,307.0
1563912900,307.0
1563913800,307.0
1563914700,307.0
1563915600,307.0
1563916500,307.0
1563917400,307.0
1563918300,307.0
1563919200,307.0
1563920100,307.0
1563921000,307.0
1563921900,307.0
1563922800,307.0
1563923700,307.0
1563924600,307.0
1563925500,307.0
1563926400,307.0
1563927300,307.0
1563928200,307.0
1563929100,307.0
1563930000,373.0
1563930900,373.0
1563931800,373.0
1563932700,373.0
1563933600,373.0
1563934500,373.0
1563935400,373.0
1563936300,373.0
1563937200,373.0
1563938100,373.0
1563939000,373.0
1563939900,373.0
1563940800,373.0
1563941700,373.0
1563942600,373.0
1563943500,373.0
1563944400,373.0
1563945300,373.0
1563946200,373.0
1563947100,373.0
1563948000,373.0
1563948900,373.0
1563949800,373.0
1563950700,373.0
1563951600,373.0
1563952500,373.0
1563953400,373.0
1563954300,373.0
1563955200,373.0
1563956100,373.0
1563957000,373.0
1563957900,373.0
1563958800,373.0
1563959700,373.0
1563960600,373.0
