,COP100_heat
1563840000,310.0
1563840900,310.0
1563841800,310.0
1563842700,310.0
1563843600,310.0
1563844500,310.0
1563845400,310.0
1563846300,310.0
1563847200,310.0
1563848100,310.0
1563849000,310.0
1563849900,310.0
1563850800,310.0
1563851700,310.0
1563852600,310.0
1563853500,310.0
1563854400,310.0
1563855300,310.0
1563856200,310.0
1563857100,310.0
1563858000,310.0
1563858900,310.0
1563859800,310.0
1563860700,310.0
1563861600,310.0
1563862500,310.0
1563863400,310.0
1563864300,310.0
1563865200,310.0
1563866100,310.0
1563867000,310.0
1563867900,310.0
1563868800,310.0
1563869700,310.0
1563870600,310.0
1563871500,310.0
1563872400,310.0
1563873300,310.0
1563874200,310.0
1563875100,310.0
1563876000,310.0
1563876900,310.0
1563877800,310.0
1563878700,310.0
1563879600,310.0
1563880500,310.0
1563881400,310.0
1563882300,310.0
1563883200,310.0
1563884100,310.0
1563885000,310.0
1563885900,310.0
1563886800,310.0
1563887700,310.0
1563888600,310.0
1563889500,310.0
1563890400,310.0
1563891300,310.0
1563892200,310.0
1563893100,310.0
1563894000,310.0
1563894900,310.0
1563895800,310.0
1563896700,310.0
1563897600,310.0
1563898500,310.0
1563899400,310.0
1563900300,310.0
1563901200,310.0
1563902100,310.0
1563903000,310.0
1563903900,310.0
1563904800,310.0
1563905700,310.0
1563906600,310.0
1563907500,310.0
1563908400,310.0
1563909300,310.0
1563910200,310.0
1563911100,310.0
1563912000,310.0
1563912900,310.0
1563913800,310.0
1563914700,310.0
1563915600,310.0
1563916500,310.0
1563917400,310.0
1563918300,310.0
1563919200,310.0
1563920100,310.0
1563921000,310.0
1563921900,310.0
1563922800,354.0
1563923700,354.0
1563924600,354.0
1563925500,354.0
1563926400,354.0
1563927300,354.0
1563928200,354.0
1563929100,354.0
1563930000,354.0
1563930900,354.0
1563931800,354.0
1563932700,354.0
1563933600,354.0
1563934500,354.0
1563935400,354.0
1563936300,354.0
1563937200,354.0
1563938100,354.0
1563939000,354.0
1563939900,354.0
1563940800,354.0
1563941700,354.0
1563942600,354.0
1563943500,354.0
1563944400,354.0
1563945300,354.0
1563946200,354.0
1563947100,354.0
1563948000,354.0
1563948900,354.0
1563949800,354.0
1563950700,354.0
1563951600,354.0
1563952500,354.0
1563953400,354.0
1563954300,354.0
1563955200,354.0
1563956100,354.0
1563957000,354.0
1563957900,354.0
1563958800,354.0
1563959700,354.0
1563960600,354.0
1563961500,354.0
1563962400,354.0
1563963300,354.0
1563964200,354.0
1563965100,354.0
1563966000,287.0
1563966900,287.0
1563967800,287.0
1563968700,287.0
1563969600,287.0
1563970500,287.0
1563971400,287.0
1563972300,287.0
1563973200,287.0
1563974100,287.0
1563975000,287.0
1563975900,287.0
1563976800,287.0
1563977700,287.0
1563978600,287.0
1563979500,287.0
1563980400,287.0
1563981300,287.0
1563982200,287.0
1563983100,287.0
1563984000,287.0
1563984900,287.0
1563985800,287.0
1563986700,287.0
1563987600,287.0
1563988500,287.0
1563989400,287.0
1563990300,287.0
1563991200,287.0
1563992100,287.0
1563993000,287.0
1563993900,287.0
1563994800,287.0
1563995700,287.0
1563996600,287.0
1563997500,287.0
1563998400,287.0
1563999300,287.0
1564000200,287.0
1564001100,287.0
1564002000,287.0
1564002900,287.0
1564003800,287.0
1564004700,287.0
1564005600,287.0
1564006500,287.0
1564007400,287.0
1564008300,287.0
1564009200,287.0
1564010100,287.0
1564011000,287.0
1564011900,287.0
1564012800,287.0
1564013700,287.0
1564014600,287.0
1564015500,287.0
1564016400,287.0
1564017300,287.0
1564018200,287.0
1564019100,287.0
1564020000,287.0
1564020900,287.0
1564021800,287.0
1564022700,287.0
1564023600,287.0
1564024500,287.0
1564025400,287.0
1564026300,287.0
1564027200,287.0
1564028100,287.0
1564029000,287.0
1564029900,287.0
1564030800,287.0
1564031700,287.0
1564032600,287.0
1564033500,287.0
1564034400,287.0
1564035300,287.0
1564036200,287.0
1564037100,287.0
1564038000,287.0
1564038900,287.0
1564039800,287.0
1564040700,287.0
1564041600,287.0
1564042500,287.0
1564043400,287.0
1564044300,287.0
1564045200,287.0
1564046100,287.0
1564047000,287.0
1564047900,287.0
1564048800,287.0
1564049700,287.0
1564050600,287.0
1564051500,287.0
1564052400,287.0
1564053300,287.0
1564054200,287.0
1564055100,287.0
1564056000,287.0
1564056900,287.0
1564057800,287.0
1564058700,287.0
1564059600,287.0
1564060500,287.0
1564061400,287.0
1564062300,287.0
1564063200,287.0
1564064100,287.0
1564065000,287.0
1564065900,287.0
1564066800,287.0
1564067700,287.0
1564068600,287.0
1564069500,287.0
1564070400,287.0
1564071300,287.0
1564072200,287.0
1564073100,287.0
1564074000,287.0
1564074900,287.0
1564075800,287.0
1564076700,287.0
1564077600,287.0
1564078500,287.0
1564079400,287.0
1564080300,287.0
1564081200,287.0
1564082100,287.0
1564083000,287.0
1564083900,287.0
1564084800,287.0
1564085700,287.0
1564086600,287.0
1564087500,287.0
1564088400,287.0
1564089300,287.0
1564090200,287.0
1564091100,287.0
1564092000,287.0
1564092900,287.0
1564093800,287.0
1564094700,287.0
1564095600,287.0
1564096500,287.0
1564097400,287.0
1564098300,287.0
1564099200,287.0
1564100100,287.0
1564101000,287.0
1564101900,287.0
1564102800,287.0
1564103700,287.0
1564104600,287.0
1564105500,287.0
